SMILES,MP,MolLogP,TPSA
CCc2c(C)[nH]c3CCC(CN1CCOCC1)C(=O)c23,180.0,1.96282,45.33
Clc1cc(ccc1OC)NC(=O)N(C)C,127.0,2.4421,41.57
CCCN(CC1CC1)C2=C(C=C(C=C2[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-],32.0,4.148200000000004,89.52
CCOC(=O)Nc4ccc3Sc1ccccc1N(C(=O)CCN2CCOCC2)c3c4,156.0,4.106600000000003,71.11
NCCCCN,27.5,-0.3159999999999998,52.04
COC(=O)CCC(=O)OC,19.5,0.11259999999999981,52.60000000000001
Nc1ccccc1C(=O)OC,24.0,1.0554000000000001,52.32000000000001
Oc1ccc(cc1OC)C=O,82.0,1.2132999999999998,46.53
Cc1cc(ccc1)[N+](=O)[O-],15.5,1.90322,43.14
CS(C)=O,18.4,-0.005299999999999971,17.07
NC(=O)c1cccnc1,130.0,0.18050000000000016,55.980000000000004
O=C(O)C2=CN(CC)c1nc(C)ccc1C2=O,229.5,1.42302,72.19
OC3N=C(c1ccccc1)c2cc(Cl)ccc2NC3=O,205.0,2.4478999999999997,61.690000000000005
C=CCOC1=C(C=C(C=C1)CC(=O)O)Cl,92.0,2.5319000000000003,46.53
CC[C@H](C)C(=O)O[C@H]1C[C@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@@H]3C[C@H](CC(=O)O3)O)C,175.0,4.195500000000004,72.83000000000001
CC=CC=O,-76.0,0.7614000000000001,17.07
C1=CC=C(C=C1)C(=O)C(=O)C2=CC=CC=C2,95.0,2.752200000000001,34.14
C1=CC(=CC=C1[N+](=O)[O-])Cl,83.5,2.2482000000000006,43.14
CCCCOC(=O)C1=CC=C(C=C1)N,58.0,2.2257,52.32
O=C(OCCCC)CCC,-92.0,2.1298000000000004,26.3
C1CCCCC1,7.0,2.3406000000000002,0.0
C,-182.0,0.6361,0.0
NC=O,2.0,-0.8985000000000001,43.09
CC,-183.33,1.0262,0.0
O=C(NNCCC(=O)NCc1ccccc1)c2ccncc2,151.6,1.0224999999999997,83.12
ClC(Cl)(Cl)F,-110.5,2.2836,0.0
CCCCOC(=O)C=C,-64.0,1.5157,26.3
CC(=C)Cl,-138.0,1.7588000000000001,0.0
CC(=C)CCC(=C)C,-75.0,2.918800000000002,0.0
CC(C)c1cc(c(cc1C(C)C)C(C)C)C(C)C,119.0,6.1802000000000055,0.0
c1ccco1,-85.6,1.2795999999999998,13.14
c1ccc(c(c1)C(=O)N)[N+](=O)[O-],176.0,0.6937,86.23
Nc2nc(N)ncc2Cc1cc(OC)c(OC)c(OC)c1,201.0,1.2575999999999994,105.51
CCCCCCCCCCCCCCBr,5.0,6.082400000000006,0.0
CC1OC(C)OC(C)O1,12.0,1.0877999999999999,27.69
Oc1ccccc1Br,5.0,2.1547,20.23
O=C(O)CCCCCCCC=CCCCCCC,0.5,5.328300000000006,37.3
C1COC1=O,-34.0,-0.06669999999999998,26.3
CC(C)(OOC(C)(C)c1ccccc1)c2ccccc2,40.0,4.805200000000005,18.46
c1ccc(cc1)NN,19.0,0.9721999999999997,38.05
C(CF)O,-27.0,-0.05179999999999996,20.23
CC(C)(C)C,-17.0,2.0524,0.0
CCCCCCCCCCCCCCCCCCCCCCCCCC,57.0,10.388599999999993,0.0
C1CCS(=O)(=O)C1,27.0,0.19500000000000006,34.14
c1ccc(cc1)[SiH](c2ccccc2)c3ccccc3,43.0,1.9350999999999998,0.0
C#CCCO,-63.6,0.0020000000000000018,20.23
CN(C)C=O,-61.0,-0.2956000000000001,20.310000000000002
O=C(O)CCCCCCCCCC,28.5,3.6018000000000026,37.3
ClC(Cl)Cl,-63.0,1.9864,0.0
OC1CCCCCCCCC1,39.85,2.8718000000000012,20.23
O=C1N(C(=O)N(C(=O)N1C)C)C,175.85,-2.217299999999999,66.0
Cc1ccncc1,3.0,1.39002,12.89
IC#N,146.0,0.9024800000000001,23.79
c1ccc(c(c1)Cl)Br,-13.0,3.102500000000001,0.0
c1ccc2c(c1)cc(cn2)Br,14.0,2.997300000000001,12.89
CCOc1ccccc1C(=O)O,20.0,1.7834999999999999,46.53
c1ccc(cc1)OCCCBr,10.0,2.8504000000000005,9.23
CCC(c1ccccc1)c2ccccc2,14.0,4.228500000000003,0.0
CCl,-97.0,0.855,0.0
C1CO1,-111.0,0.016600000000000004,12.53
FC(F)(F)C(F)(F)F,-100.0,2.1109999999999998,0.0
CC(C)(C)c1ccc(c(c1)O)O,55.0,2.3953000000000015,40.46
c1cc(c(cc1Cl)C=O)O,101.0,1.8580999999999999,37.3
Cc1cc(ccc1O)Br,64.0,2.4631200000000013,20.23
CC(C)OC(=O)Nc1ccccc1,88.0,2.6435000000000013,38.33
C1CCCCCCCCCCCCCC1,62.0,5.851500000000006,0.0
Fc1cc(F)c(F)c(F)c1F,-48.0,2.3821000000000003,0.0
C=CC=O,-87.0,0.37129999999999996,17.07
c1ccc(cc1)Oc2ccc(cc2)Br,18.0,4.241400000000001,9.23
O=C1N=C(C=CN1CC)NS(=O)(=O)c2ccc(N)cc2,166.5,0.6461999999999999,107.08
c1ccc(cc1)C(c2ccc(cc2)Cl)O,60.0,3.4217000000000017,20.23
c1cc(ccc1OCC(=O)O)F,105.0,1.2891,46.53
C1=CC=C(C(=C1)C(C2=CC=C(C=C2)Cl)C(Cl)(Cl)Cl)Cl,75.0,6.495500000000001,0.0
O=C=Nc1ccc(cc1)Cc2ccc(N=C=O)cc2,37.2,3.2120000000000015,58.86
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,-67.0,6.066000000000007,52.60000000000001
CC(C)OC(C)C,-86.0,1.8197999999999999,9.23
C1OCOCO1,61.0,-0.07769999999999999,27.69
CCCC(O)CCC,-41.2,1.9475,20.23
Cc1ccc(o1)C,-62.0,1.89644,13.14
COc1cccc(c1O)O,42.0,1.1063999999999996,49.69
COC(=O)C(c1ccccc1)(c2ccccc2)O,75.0,2.0955,46.53
COc1ccc(c2c1cccc2)C=O,34.0,2.6609000000000007,26.3
CC#CC#CC,67.0,1.033,0.0
C=COCC,-115.0,1.1664,9.23
c1ccnc(c1)O,107.0,0.7871999999999999,33.120000000000005
CCCCCCI,-75.0,3.0017000000000014,0.0
CC(Cl)=O,-112.0,0.7717,17.07
CCN(CC)c1ccccc1,-38.0,2.532800000000001,3.24
C1=CC=C(C=C1)C2=CC=C(C=C2)Cl,78.0,4.007000000000002,0.0
CC(C(C)(C)C)O,5.0,1.4133,20.23
Brc2cccc1ccccc12,-1.0,3.6023000000000014,0.0
C[C@H]1CC[C@H](CC1)O,-10.0,1.5574,20.23
c1cc(c(cc1C(=O)O)[N+](=O)[O-])Cl,182.0,1.9463999999999997,80.44
C=CCC=C,-148.0,1.7485,0.0
C=C(C)[C@@H]1CCC2=CC(=O)C[C@@H](C)[C@]2(C)C1,36.0,3.904200000000003,17.07
O=C1CCCC1,-51.0,1.1295,17.07
CCCCCCCCCCCCCCCCCC(=O)OC,40.0,6.420900000000007,26.3
C1C2C=CC1C=C2,-20.0,1.7485,0.0
C(CCCN)CCCN,28.0,0.8543000000000001,52.04
CCN(CC)CCNc2ccc(CO)c3sc1ccccc1c(=O)c23,101.0,3.660700000000002,52.57
CCC(=O)OCC,-73.0,0.9595,26.3
O=C(C)OCCCCCC,-80.0,2.1298000000000004,26.3
CC(C)C=O,-65.0,0.8412999999999999,17.07
Fc1ccc(cc1)C(=O)CCCN2CCC(CC2)n3c(=O)[nH]c4ccccc34,170.0,3.7687000000000017,58.1
Cc1ccc(cc1)C(C)C,-68.0,3.118420000000002,0.0
Br,-86.0,0.5779000000000001,0.0
c1cc(ccc1C2CC(=O)c3c(cc(cc3O2)O)O)O,250.0,2.5099000000000014,86.99000000000001
O=S=O,-73.0,-0.6701999999999999,34.14
OC(=O)c1ccc(O)cc1O,225.0,0.7959999999999998,77.76
CC(N)(CO)CO,111.0,-1.3116,66.48
Cc1ccnc(c1)N,99.0,0.9722200000000001,38.91
c1ccc-2c(c1)Cc3c2ccc(c3)N,128.0,2.8400000000000007,26.02
O=C(NP(=O)(OC)SC)C,88.0,1.24,55.400000000000006
CC(=O)c1ccc(cc1)S(=O)(=O)NC(=O)NC2CCCCC2,188.0,2.2098000000000004,92.34
O=C(NCC(=O)O)c1ccc(N)cc1,199.5,0.08319999999999961,92.42
COP(=S)(OC)SCN1N=Nc2ccccc2C1=O,72.0,1.9994999999999998,66.24000000000001
O=C(O)CCCc1ccc(cc1)N(CCCl)CCCl,64.0,3.377900000000002,40.54
COc1cc2c(ccc(=O)o2)c(c1)OC,148.0,1.8101999999999998,48.67
CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN,139.0,0.9221000000000046,205.84
O=C(O)C(C)c1ccc(cc1)N2Cc3ccccc3C2=O,212.5,3.0351000000000017,57.61
Cc2oncc2C(=O)Nc1ccc(cc1)C(F)(F)F,165.5,3.2541200000000012,55.13
NP(=O)(OC)SC,45.0,1.0626,52.32000000000001
C1=CC(=CC(=C1)NC2=C(C=CC=N2)C(=O)O)C(F)(F)F,204.0,3.542200000000001,62.22
CN1CCN(CC1)CCCN2c4ccccc4Sc3ccccc23,53.0,3.9268000000000027,9.72
NS(=O)(=O)c1ccc(cc1)N2CCCCS2(=O)=O,180.0,0.26400000000000023,97.53999999999999
CCCCS(=O)(=O)NC(Cc2ccc(OCCCCC1CCNCC1)cc2)C(O)=O,223.0,2.9505,104.73000000000002
OC(CCN1CCCCC1)(c2ccccc2)C3CCCCC3,114.0,4.330500000000004,23.47
CC(C)Nc1cccnc1N2CCN(CC2)C(=O)c4cc3cc(NS(C)(=O)=O)ccc3[nH]4,226.0,2.7171000000000003,110.43
Cc1cc(cc(C)c1CC2=NCCN2)C(C)(C)C,131.0,3.1451400000000023,24.39
COc1cc(ccc1Cc3cn(C)c4ccc(NC(=O)OC2CCCC2)cc34)C(=O)NS(=O)(=O)c5ccccc5C,138.0,5.6959200000000045,115.72999999999999
OCC(=O)[C@]3(O)[C@@]4(C)C[C@H](O)[C@@]2(F)[C@@H](CCC1=CC(=O)C=C[C@@]12C)[C@@H]4C[C@H]3C,262.0,1.8956999999999995,94.83000000000001
c1c(cc(c(c1Cl)C(=O)O)Cl)Cl,163.0,3.3450000000000006,37.3
c1cc(c(c(c1)Cl)Cl)C(=O)O,168.0,2.691600000000001,37.3
Cc1ccc(c(c1)O)C(=O)O,178.0,1.3988199999999997,57.53
CC(=O)Nc1ccc2c3ccccc3Cc2c1,194.0,3.2162000000000015,29.1
c1ccc2cc(ccc2c1)C=O,61.0,2.6523000000000003,17.07
C[Si](C)(C)C,-100.0,1.9544,0.0
CC2(C)C1CCC2(C)C(=O)C1Br,76.0,2.775100000000001,17.07
CC(=O)Nc1ccc(cc1)S(=O)(=O)c2ccc(NC(C)=O)cc2,289.0,2.4362000000000004,92.34
CCC(C)(C#CC(C)(CC)O)O,54.0,1.3117999999999999,40.46
c1cc2cccc3c2c(c1)C(=O)OC3=O,271.0,2.1504000000000003,43.370000000000005
c1ccc2c(c1)COC2=O,74.0,1.357,26.3
Cc1c(cccc1Cl)N,2.0,2.23062,26.02
c1cscc1C(=O)O,139.0,1.4463000000000001,37.3
c1ccc3ccccc3c1Nc2ccccc2,61.0,4.583400000000003,12.03
O=C1c3ccccc3Oc2ccccc12,175.0,2.946200000000001,30.21
c1ccc(cc1)C(=O)c2ccccn2,43.0,2.3125999999999998,29.96
CC(=O)OC(c1ccc(o1)[N+](=O)[O-])OC(=O)C,90.0,1.3125999999999998,108.88
COc1cc(ccc1OC)CC(=O)O,98.0,1.3309,55.760000000000005
CCCOC(=O)c1ccc(cc1)N,74.0,1.8356,52.32
COc1cc(ccc1N)[N+](=O)[O-],140.0,1.1856,78.39
c1cc(ccc1S(=O)(=O)Cl)Br,75.0,2.3766000000000007,34.14
c1cc(ccc1S(=O)(=O)Cl)Cl,52.0,2.2675,34.14
CN(C)c1ccc(cc1)[N+](=O)[O-],165.0,1.6607999999999998,46.379999999999995
ClC1=CC(=NCl)C=C(Cl)C1=O,67.0,2.4093,29.43
c1ccc(cc1)NC(=N)Nc2ccccc2,149.0,3.1453700000000007,47.910000000000004
c1cc(c(cc1N=C=O)Cl)Cl,42.0,2.9607,29.43
CC1=NNC(=O)C1,222.0,-0.11779999999999996,41.46
Cc1cnccn1,-30.0,0.7850199999999998,25.78
CCCCCCCCCCCCCCCC(=O)OC,31.0,5.640700000000005,26.3
C=CCCCCCCCCCO,-3.0,3.285500000000002,20.23
CCCCCCCCCCCCS,-7.0,4.837100000000006,0.0
CCCCCCCCCCCCCCCC(=O)Cl,11.0,6.233100000000006,17.07
CCCCCCCCCCCCCCCCBr,17.0,6.862600000000007,0.0
C(C(Cl)(Cl)Cl)O,18.0,1.3489,20.23
OC(c1ccc(Cl)cc1)(c2ccc(Cl)cc2)C(Cl)(Cl)Cl,78.5,5.599500000000002,20.23
c1ccc(cc1)C(=O)c2ccccc2O,39.0,2.623200000000001,37.3
COc1cc(ccc1N)c2ccc(c(c2)OC)N,136.0,2.5351999999999997,70.5
COc1cc(cc(c1O)OC)C=O,112.0,1.2218999999999998,55.76
c1ccc(cc1)Oc2ccc(cc2)N,84.0,3.0611000000000006,35.25
c3c5c1cccc2cccc(c12)c5cc4ccccc34,216.0,5.640400000000003,0.0
c1ccc2c(c1)cncn2,47.0,1.6297999999999995,25.78
c1ccc2c(c1)cc3ccccc3n2,109.0,3.3880000000000017,12.89
c1cc2cc[nH]c2nc1,105.0,1.5629,28.68
c1ccc2c(c1)nco2,30.0,1.8277999999999996,26.03
C1CN2CCN1CC2,158.0,-0.3824000000000001,6.48
COCCOc2cnc(NS(=O)(=O)c1ccccc1)nc2,152.0,1.3026,90.41000000000001
C(C#N)C(=O)O,67.0,-0.015320000000000056,61.09
c1cc(c(c(c1)F)C(=O)O)F,158.0,1.663,37.3
c1ccc(c(c1)C(=O)Cl)F,5.0,2.2047,17.07
c1cc(cc(c1)F)C(=O)O,123.0,1.5239,37.3
c1ccc(cc1)c2c(nc([nH]2)c3ccccc3)c4ccccc4,276.0,5.410700000000004,28.68
COc1cc(c(cc1OC)OC)C(=O)O,144.0,1.4106,64.99000000000001
c1ccc(cc1)/N=[N+](/c2ccccc2)[O-],35.0,3.612300000000002,38.43
C1CC2CC1C=C2,46.0,1.9725,0.0
c1cc(ccc1CCO)O,91.0,0.9269999999999994,40.46
C(CCCCCCCC(=O)O)CCCCCCCO,99.0,4.524700000000005,57.53
OC(c1ccc(Cl)cc1)(c2ccc(Cl)cc2)C(=O)OCC,36.0,3.7924000000000024,46.53
c1ccc2c(c1)c(c[nH]2)CCO,58.0,1.7026999999999997,36.019999999999996
Cc1cc(c(c(c1)C)O)C,72.0,2.3174599999999996,20.23
c1cc(c(cc1C(=O)O)[N+](=O)[O-])[N+](=O)[O-],165.0,1.2012,123.58000000000001
c1ccc2c(c1)CCCC2=O,7.0,2.2056000000000004,17.07
c1ccc(cc1)CNC(=O)N,149.0,0.8549000000000002,55.120000000000005
CCCCCCCCC(=O)CCCCCCCC,52.0,6.056700000000006,17.07
CC(C)CC(=O)N,136.0,0.5178000000000001,43.09
Cc1cccc(c1N)[N+](=O)[O-],95.0,1.48542,69.16
c1cnccc1CO,54.0,0.5738999999999999,33.120000000000005
COC(=O)N,55.0,-0.2884999999999999,52.32
C=C(C(=O)O)Cl,65.0,0.8234999999999999,37.3
CCC(C(=O)O)C(=O)O,113.0,0.18179999999999985,74.6
c1cc(c(c(c1)O)[N+](=O)[O-])O,83.0,1.0060000000000004,83.60000000000001
c1(c(c(c(c(c1F)F)F)F)F)C(=O)O,102.0,2.0803000000000003,37.3
Cc1cccc(c1C)C(=O)O,145.0,2.0016399999999996,37.3
[O-][N+](=O)c2cc(cc1ccccc12)[N+]([O-])=O,147.0,2.656200000000001,86.28
Cn1c2ccccc2ccc1=O,75.0,1.5385,22.0
[O-][N+](=O)c1ccc2c3ccccc3Cc2c1,156.0,3.1660000000000013,43.14
[O-][N+](=O)c1ccco1,31.0,1.1878,56.28
c1cc(c(cc1[N+](=O)[O-])[N+](=O)[O-])C(=O)O,181.0,1.2011999999999998,123.58
c1ccc(cc1)C(=O)C(=O)O,65.0,0.9539,54.370000000000005
Cc1ccc(cc1)c2ccc(cc2)C,120.0,3.9704400000000026,0.0
c1ccc2cc(ccc2c1)C#N,65.0,2.711480000000001,23.79
C1CC(=O)NC1,24.0,-0.10360000000000008,29.1
Cc1ccc(cc1C)C(=O)O,166.0,2.0016399999999996,37.3
[S+]([O-])(Cc1ccccc1)Cc1ccccc1,133.0,3.1355000000000013,23.06
CCOc1cccc(c1)C(=O)O,136.0,1.7834999999999999,46.53
c1ccc(cc1)COC(=O)N,87.0,1.2819,52.32
CCCOc1ccccc1,-28.0,2.4754000000000005,9.23
CC(CC(=O)O)CC(=O)O,86.0,0.5718999999999997,74.6
CC(CCC(=O)O)CC(=O)O,100.0,0.962,74.6
CCCCCCC#N,-64.0,2.4803800000000003,23.79
CCCCCCCCCCCCCCCCCCCCCCCCC,53.0,9.998499999999995,0.0
c1ccc(cc1)C(c2ccccc2)(c3ccccc3)c4ccccc4,283.0,6.0693000000000055,0.0
CCOC(=O)c1ccc(cc1)C(=O)OCC,45.0,2.04,52.60000000000001
CCC2CCC3C4CCC1CCCCC1(C)C4CCC23C,83.5,6.445400000000007,0.0
C(#N)C(=C(C#N)C#N)C#N,198.0,0.3773199999999998,95.16
CP(Cl)(Cl)=O,35.0,2.2869,17.07
Cc1[nH]ccn1,143.0,0.7181199999999999,28.68
c1ccc2c(c1)CC(=O)OC2=O,142.0,0.9260999999999999,43.370000000000005
CC(C)(C)C1=CC(=O)C=C(C1=O)C(C)(C)C,67.0,3.0832000000000015,34.14
c1ccc(cc1)c2nnc(o2)c3ccccc3,140.0,3.4036000000000017,38.92
C/C(C)=CC=C(/C)C,13.0,2.918800000000002,0.0
Cc1cc(nc(n1)N)C,153.0,0.67564,51.8
Cc1cc(c(c(c1)C)S(=O)(=O)Cl)C,55.0,2.539360000000001,34.14
CC(Cl)C(Cl)(Cl)Cl,-65.0,2.983900000000001,0.0
C=Cc1ccc2ccccc2c1,65.0,3.482800000000002,0.0
c1(c(c(c(c(c1F)F)F)F)F)NN,76.0,1.6676999999999997,38.05
O=C1CCCCCCCCCCC1,60.0,3.8602000000000034,17.07
Cc1ccc(cc1)C(=O)Cl,-2.0,2.3740200000000007,17.07
c1ccc(cc1)c2nc3ccccc3s2,114.0,3.963300000000001,12.89
Cc1cccc[n+]1[O-],48.0,0.62842,26.939999999999998
c1ccc2c(c1)nc(s2)O,138.0,2.0018999999999996,33.120000000000005
c1cc(c(cc1C#N)[N+](=O)[O-])Cl,100.0,2.1198799999999998,66.92999999999999
[O-][N+](=O)c2ccc(Nc1ccccc1)c(c2)[N+]([O-])=O,160.0,3.2466000000000017,98.31
Cc1ccc[n+](c1)[O-],38.0,0.62842,26.939999999999998
COc1ccc2c(c1)CCCC2=O,79.0,2.2142,26.3
CC(=O)c1ccncc1,15.0,1.2842,29.96
Cc1ccnc(c1)c2cc(ccn2)C,174.0,2.760440000000001,25.78
c1(c(c(c(c(c1Br)Br)Br)Br)Br)Oc2c(c(c(c(c2Br)Br)Br)Br)Br,306.0,11.1039,9.23
c1cc(c(cc1C(=O)O)S(=O)(=O)N)Cl,258.0,0.6856,97.46
CS(=O)(=O)c1ccc(cc1)c3cn2ccccc2n3,242.0,2.4048000000000007,51.44
c1cc(c(cc1Cl)Br)Cl,34.0,3.7559000000000005,0.0
c1cnccc1C(=O)N,157.0,0.1805,55.980000000000004
c1cc(ccc1N=C=S)F,26.0,2.5600000000000005,12.36
COC(=O)c1ccc(cc1)C(=O)O,221.0,1.1714,63.60000000000001
c1ccc(cc1)P(=O)(c2ccccc2)O,195.0,1.9077999999999995,37.3
Clc1nc(C(=O)N=C(/N)N)c(N)nc1N,240.0,-1.2920000000000007,159.29
CC(=O)c1c(cccc1OC)OC,70.0,1.9064,35.53
C(CCBr)CC(=O)O,40.0,1.6362,37.3
c1cc(ccc1N=C=S)Cl,45.0,3.074300000000001,12.36
c1cc(c(nc1)Cl)Cl,67.0,2.3884000000000007,12.89
Clc1ccccc1CC(=O)O,95.0,1.9670999999999996,37.3
c1c(cncc1Cl)Cl,65.0,2.3884000000000007,12.89
CC(=O)n1ccnc1,101.0,0.5431999999999999,34.89
c1cc(c(cc1Cl)C(=O)O)[N+](=O)[O-],138.0,1.9464000000000008,80.44
CCOC(=O)c1ccccn1,2.0,1.2583,39.19
c1c(cc(c(c1Br)O)Br)C=O,181.0,2.7297000000000002,37.3
c1cc(c(cc1C=O)[N+](=O)[O-])O,142.0,1.1129,80.44
c1ccc(cc1)CSC#N,42.0,2.400880000000001,23.79
CS(=O)(=O)c1ccccc1,87.0,1.0901,34.14
c1cc(oc1)C(=O)NN,79.0,-0.11689999999999989,68.26
C(CCCCCCBr)CCCCCBr,40.0,5.6772000000000045,0.0
CCNc1ccc(cc1)[N+]([O-])=O,96.0,2.0265999999999997,55.169999999999995
c1cc(ccc1N=C=S)N=C=S,131.0,3.1552000000000016,24.72
CCc1cc(c(c(c1)C(C)(C)C)O)C(C)(C)C,43.0,4.549600000000004,20.23
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,81.0,15.849999999999959,0.0
C(CCC(=O)O)CCBr,34.0,2.0263,37.3
c1cc(sc1C(=O)O)C(=O)O,358.0,1.1445,74.6
C1COCCN1C=O,22.0,-0.5249999999999999,29.54
Cc1ccc(cc1)Cc2ccc(C)cc2,29.0,3.8942400000000026,0.0
O=[N+]([O-])c1c(C)cccc1C(=O)O,221.0,1.60142,80.44
c1ccc2c(c1)C(=O)N(C2=O)CCCBr,74.0,2.0676,37.38
CCCCCCCC1CCCCC1,-31.0,4.9272000000000045,0.0
c1cc(sc1)C(=O)N,181.0,0.847,43.09
N#CSCSC#N,106.0,1.37246,47.58
c1cc(ccc1[N+](=O)[O-])S(=O)(=O)N,180.0,0.24220000000000008,103.3
C1CNCCC1CN,24.0,-0.055300000000000016,38.05
c1ccc(c(c1)C(=O)Cl)Br,10.0,2.828100000000001,17.07
BrC(Br)(C#N)C(N)=O,123.5,0.4813800000000001,66.88
CC1(C2CCC1(C(=O)C2=O)C)C,200.0,1.5807,34.14
CCCCCCCCCCCCC=O,15.0,4.496300000000004,17.07
c1ccc2c(c1)OCCOCCOc3ccccc3OCCOCCO2,162.0,2.948800000000001,55.38000000000001
CCCCCc1ccc(cc1)O,24.0,3.1249000000000025,20.23
c1cc(c(c(c1)Cl)CO)Cl,97.0,2.485700000000001,20.23
c1cc2c(cc[nH]2)cc1C#N,106.0,2.0395799999999995,39.58
CN1CCC(CC1)N(Cc2cccs2)c3ccccc3,95.0,3.848900000000003,6.48
CCCCCCCCCCCCCC(=O)OC,18.0,4.8605000000000045,26.3
Cc1c(cc(cc1Br)Br)Br,69.0,4.282520000000002,0.0
Brc1cc(CC#N)ccc1,28.0,2.51518,23.79
CC(C)NC(=O)NS(=O)(=O)c1cnccc1Nc2cccc(C)c2,163.0,2.5299200000000006,100.19000000000001
c1ccc(c(c1)c2ccc(cc2)C(F)(F)F)C(=O)O,169.0,4.0706000000000016,37.3
c1ccc(cc1)SCC(=O)O,64.0,1.8633000000000002,37.3
CC(C(=O)O)S,11.0,0.38930000000000003,37.3
C1CNCCNCCCNCCNC1,186.0,-0.8613999999999966,48.12
c1ccc(cc1)c2c(c2=O)c3ccccc3,120.0,3.256400000000002,17.07
c1ccc(cc1)S(=O)(=O)NN,103.0,-0.16139999999999988,72.19
c1ccc(cc1)N(c2ccccc2)C(=O)Cl,84.0,4.183500000000001,20.310000000000002
c1cc(ccc1N=C=O)[N+](=O)[O-],58.0,1.5621,72.57
CN1CCC(CC1)O,28.0,0.07290000000000002,23.47
O=C(c1cc(Cl)ccc1)c2ccccc2,82.0,3.5710000000000015,17.07
Cc1cc(c(cc1Br)C)Br,73.0,3.8284400000000014,0.0
c1ccc(c(c1)CBr)CBr,94.0,3.4764000000000017,0.0
c1ccc(cc1)CN(Cc2ccccc2)c3ccccc3,70.0,4.893400000000004,3.24
COc1ccc(Cl)cc1N,83.0,1.9307999999999998,35.25
O=S(N)(=O)c1ccc(Cl)cc1,145.0,0.9873999999999998,60.160000000000004
c1ccc(cc1)CSCC(=O)O,62.0,2.0043999999999995,37.3
CCOC=C(C#N)C#N,65.0,0.95396,56.809999999999995
CC(=NO)C,62.0,0.8564,32.59
c1c(c(cc(c1[N+](=O)[O-])F)F)[N+](=O)[O-],74.0,1.7812000000000001,86.28
c1cc(ccc1C(=O)O)OC(F)(F)F,153.0,2.2833999999999994,46.53
c1cc(cc(c1)C(F)(F)F)CC(=O)O,78.0,2.3324999999999996,37.3
c1cc(ccc1C(=O)Cl)F,10.0,2.2047,17.07
Cc1ccc(cc1[N+](=O)[O-])F,26.0,2.04232,43.14
Cc1c(c(c(c(c1C)C)CCl)C)C,83.0,3.967500000000003,0.0
c1cc(sc1)c2cccs2,32.0,3.4766000000000004,0.0
O=Cc1ccccc1N,38.0,1.0813,43.09
c1cn(cn1)C(=O)n2ccnc2,118.0,0.5959999999999999,52.71
c1ccc(cc1)Nc2ccc(cc2)c3ccc(cc3)Nc4ccccc4,248.0,6.840800000000004,24.06
c1cc2c(cc1N)scn2,88.0,1.8784999999999996,38.91
c1cc(ccc1CBr)Br,62.0,3.344000000000001,0.0
CC#CC(=O)O,77.0,0.0943,37.3
Cc1cc(ccc1O)C2(c3ccccc3C(=O)O2)c4ccc(c(c4)C)O,224.0,4.176940000000003,66.76
CCCCS(=O)(=O)CCCC,44.0,2.0014000000000003,34.14
Cc1cc(c2ccccc2n1)O,235.0,2.24882,33.120000000000005
c1cc(c(cc1[N+](=O)[O-])C(=O)O)C(=O)O,163.0,0.9912000000000001,117.74
c1ccc(cc1)Cc2ccc(cc2)c3ccccc3,86.0,4.9444000000000035,0.0
c1cc(cc(c1)Cl)C(=O)N,135.0,1.4388999999999998,43.09
Cc1ccc(cc1)C(=O)CBr,52.0,2.5726200000000006,17.07
c1ccc(cc1)CS(=O)(=O)Cc2ccccc2,151.0,2.8016000000000014,34.14
c1ccc(cc1)COc2ccc(cc2)OCc3ccccc3,127.0,4.844600000000004,18.46
c1ccc(cc1)OC(=O)N,151.0,1.1440999999999997,52.32
CC(=O)OCCCCOC(=O)C,13.0,0.8927999999999999,52.6
c1ccc(cc1)C(=C(c2ccccc2)c3ccccc3)c4ccccc4,224.0,6.694000000000006,0.0
O=C(C#Cc1ccccc1)O,136.0,1.1226999999999998,37.3
c1(c(c(c(c(c1F)F)F)F)F)C(=O)N,148.0,1.481,43.09
c1cc(sc1)C(=O)c2cccs2,89.0,3.0406000000000013,17.07
CC(=O)c1ccc(cc1)C(F)(F)F,32.0,2.9080000000000013,17.07
c1ccc(cc1)C(=O)c2ccccc2C(F)(F)F,60.0,3.9364000000000017,17.07
COc1cc(ccc1O)O,89.0,1.1063999999999996,49.69
COc1cc(ccc1C(C)=O)OC,41.0,1.9063999999999999,35.53
Cn1ccc(=O)n(c1=O)C,121.0,-0.9160000000000001,44.0
COc1cccc(c1O)C(=O)O,152.0,1.099,66.76
Cc1cccc2c1[nH]cc2,84.0,2.4763200000000003,15.79
Cc1ccc(cc1)OCC(=O)O,140.0,1.4584199999999998,46.53
CCOC(=O)c1ccc(o1)[N+](=O)[O-],100.0,1.3645,82.58
c1ccc(cc1)COc2ccccc2,39.0,3.265600000000002,9.23
c1cc(ccc1)c2nnc(nc2c3ccccc3)c4ccccn4,191.0,4.2676000000000025,51.56
c1cc2cnccc2c(c1)N,129.0,1.8169999999999997,38.91
